SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/11/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3834","0.005751"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/12/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.4521","0.006780"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/13/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.393","0.005895"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/14/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.4347","0.006520"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/15/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3914","0.005872"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/16/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.4184","0.006276"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/17/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3925","0.005887"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/18/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3866","0.005799"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/19/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.4517","0.006778"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/20/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3877","0.005816"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/21/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3921","0.005882"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/22/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.399","0.005985"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/23/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3851","0.005777"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/24/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3826","0.005739"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/25/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.386","0.005790"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/26/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3916","0.005875"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/27/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3852","0.005778"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/28/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3902","0.005853"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/29/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3822","0.005733"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/30/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3822","0.005733"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/1/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3865","0.005798"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/2/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3836","0.005754"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/3/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3844","0.005766"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/4/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3876","0.005814"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/5/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3842","0.005763"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/6/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3829","0.005744"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/7/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3853","0.005779"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/8/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3846","0.005769"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/9/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3836","0.005754"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/10/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.383","0.005745"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/11/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3881","0.005822"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/12/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3828","0.005742"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/13/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.4061","0.006091"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/14/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3824","0.005736"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/15/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3864","0.005796"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/16/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3832","0.005748"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/17/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3905","0.005858"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/18/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3842","0.005763"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/19/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3882","0.005823"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/20/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3866","0.005799"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/21/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3839","0.005758"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/22/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3846","0.005769"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/23/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.385","0.005775"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/24/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3844","0.005766"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/25/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3856","0.005784"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/26/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3864","0.005796"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/27/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3864","0.005796"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/28/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3818","0.005727"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/29/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3846","0.005769"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/30/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3823","0.005735"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/31/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3847","0.005771"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/1/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.382","0.005730"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/2/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.382","0.005730"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/3/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3821","0.005731"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/4/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3829","0.005744"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/5/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3854","0.005781"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/6/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3844","0.005766"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/7/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3862","0.005794"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/8/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3836","0.005754"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/9/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3842","0.005763"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/10/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3846","0.005769"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/11/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3874","0.005812"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/12/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3852","0.005778"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/13/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.386","0.005790"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/14/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3905","0.005859"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/15/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3837","0.005756"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/16/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3866","0.005799"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/17/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3876","0.005814"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/18/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3846","0.005769"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/19/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3856","0.005784"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/20/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3956","0.005935"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/21/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3834","0.005751"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/22/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3852","0.005778"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/23/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3838","0.005757"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/24/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3845","0.005767"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/25/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3848","0.005772"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/26/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.382","0.005730"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/27/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3842","0.005763"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/28/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.392","0.005880"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/29/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.4078","0.006118"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/30/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.386","0.005790"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/31/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3845","0.005768"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/1/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3842","0.005762"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/2/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.392","0.005881"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/3/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.391","0.005865"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/4/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.4682","0.007023"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/5/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.4732","0.007100"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/6/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3852","0.005778"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/7/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3836","0.005754"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/8/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3822","0.005733"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/9/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3834","0.005751"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/10/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3848","0.005772"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/11/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3848","0.005772"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/12/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3908","0.005862"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/13/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3857","0.005786"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/14/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3828","0.005742"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/15/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3824","0.005736"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/16/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.384","0.005760"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/17/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3814","0.005721"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/18/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3866","0.005799"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/19/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.384","0.005760"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/20/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3888","0.005832"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/21/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3838","0.005757"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/22/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3824","0.005736"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/23/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3842","0.005763"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/24/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3864","0.005796"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/25/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3863","0.005794"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/26/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3822","0.005733"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/27/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3828","0.005742"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/28/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.383","0.005745"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/29/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3836","0.005754"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/30/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3842","0.005763"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/1/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.386","0.005790"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/2/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.383","0.005745"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/3/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.382","0.005730"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/4/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3866","0.005799"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/5/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3855","0.005783"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/6/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3836","0.005754"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/7/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3864","0.005796"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/8/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3854","0.005781"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/9/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3878","0.005817"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/10/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3862","0.005793"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/11/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3858","0.005787"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/12/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.3842","0.005763"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/13/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.386","0.005790"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/14/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.385","0.005775"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/15/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.2976","0.004464"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/16/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.0814","0.001221"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/17/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.0534","0.000801"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/18/2023","f90f81d2-238a-49d0-9f1b-9df13a859843","Storage","Files","All","LRS Write Operations","0.0266","0.000399"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/5/2023","9d0c5c5c-f0ff-48c2-8c68-9ee7ffd306af","Service Bus","All","All","Standard Base Unit","10","0.134410"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/6/2023","9d0c5c5c-f0ff-48c2-8c68-9ee7ffd306af","Service Bus","All","All","Standard Base Unit","24","0.322584"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/7/2023","9d0c5c5c-f0ff-48c2-8c68-9ee7ffd306af","Service Bus","All","All","Standard Base Unit","24","0.322584"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/8/2023","9d0c5c5c-f0ff-48c2-8c68-9ee7ffd306af","Service Bus","All","All","Standard Base Unit","23","0.309143"
